2024-04-09 08:14:58 epoch: 0, loss: nan
2024-04-09 08:14:58 epoch: 1, loss: nan
2024-04-09 08:14:58 epoch: 2, loss: nan
2024-04-09 08:14:59 epoch: 3, loss: nan
2024-04-09 08:14:59 epoch: 4, loss: nan
2024-04-09 08:15:00 epoch: 5, loss: nan
2024-04-09 08:15:00 epoch: 6, loss: nan
2024-04-09 08:15:01 epoch: 7, loss: nan
2024-04-09 08:15:01 epoch: 8, loss: nan
2024-04-09 08:15:02 epoch: 9, loss: nan
2024-04-09 08:15:02 epoch: 10, loss: nan
2024-04-09 08:15:03 epoch: 11, loss: nan
2024-04-09 08:15:03 epoch: 12, loss: nan
2024-04-09 08:15:04 epoch: 13, loss: nan
2024-04-09 08:15:04 epoch: 14, loss: nan
2024-04-09 08:15:05 epoch: 15, loss: nan
2024-04-09 08:15:05 epoch: 16, loss: nan
2024-04-09 08:15:05 epoch: 17, loss: nan
2024-04-09 08:15:06 epoch: 18, loss: nan
2024-04-09 08:15:06 epoch: 19, loss: nan
2024-04-09 08:15:07 epoch: 20, loss: nan
2024-04-09 08:15:07 epoch: 21, loss: nan
2024-04-09 08:15:08 epoch: 22, loss: nan
2024-04-09 08:15:08 epoch: 23, loss: nan
2024-04-09 08:15:09 epoch: 24, loss: nan
2024-04-09 08:15:09 epoch: 25, loss: nan
2024-04-09 08:15:10 epoch: 26, loss: nan
2024-04-09 08:15:10 epoch: 27, loss: nan
2024-04-09 08:15:11 epoch: 28, loss: nan
2024-04-09 08:15:11 epoch: 29, loss: nan
2024-04-09 08:15:12 epoch: 30, loss: nan
2024-04-09 08:15:12 epoch: 31, loss: nan
2024-04-09 08:15:13 epoch: 32, loss: nan
2024-04-09 08:15:13 epoch: 33, loss: nan
2024-04-09 08:15:14 epoch: 34, loss: nan
2024-04-09 08:15:14 epoch: 35, loss: nan
2024-04-09 08:15:15 epoch: 36, loss: nan
2024-04-09 08:15:15 epoch: 37, loss: nan
2024-04-09 08:15:16 epoch: 38, loss: nan
2024-04-09 08:15:17 epoch: 39, loss: nan
2024-04-09 08:15:18 epoch: 40, loss: nan
2024-04-09 08:15:19 epoch: 41, loss: nan
2024-04-09 08:15:20 epoch: 42, loss: nan
2024-04-09 08:15:21 epoch: 43, loss: nan
2024-04-09 08:15:21 epoch: 44, loss: nan
2024-04-09 08:15:22 epoch: 45, loss: nan
2024-04-09 08:15:23 epoch: 46, loss: nan
2024-04-09 08:15:23 epoch: 47, loss: nan
2024-04-09 08:15:24 epoch: 48, loss: nan
2024-04-09 08:15:24 epoch: 49, loss: nan
2024-04-09 08:15:25 epoch: 50, loss: nan
2024-04-09 08:15:26 epoch: 51, loss: nan
2024-04-09 08:15:26 epoch: 52, loss: nan
2024-04-09 08:15:27 epoch: 53, loss: nan
2024-04-09 08:15:27 epoch: 54, loss: nan
2024-04-09 08:15:28 epoch: 55, loss: nan
2024-04-09 08:15:28 epoch: 56, loss: nan
2024-04-09 08:15:29 epoch: 57, loss: nan
2024-04-09 08:15:29 epoch: 58, loss: nan
2024-04-09 08:15:30 epoch: 59, loss: nan
2024-04-09 08:15:30 epoch: 60, loss: nan
2024-04-09 08:15:31 epoch: 61, loss: nan
2024-04-09 08:15:32 epoch: 62, loss: nan
2024-04-09 08:15:32 epoch: 63, loss: nan
2024-04-09 08:15:33 epoch: 64, loss: nan
2024-04-09 08:15:33 epoch: 65, loss: nan
2024-04-09 08:15:34 epoch: 66, loss: nan
2024-04-09 08:15:34 epoch: 67, loss: nan
2024-04-09 08:15:35 epoch: 68, loss: nan
2024-04-09 08:15:35 epoch: 69, loss: nan
2024-04-09 08:15:36 epoch: 70, loss: nan
2024-04-09 08:15:36 epoch: 71, loss: nan
2024-04-09 08:15:37 epoch: 72, loss: nan
2024-04-09 08:15:37 epoch: 73, loss: nan
2024-04-09 08:15:38 epoch: 74, loss: nan
2024-04-09 08:15:38 epoch: 75, loss: nan
2024-04-09 08:15:39 epoch: 76, loss: nan
2024-04-09 08:15:39 epoch: 77, loss: nan
2024-04-09 08:15:40 epoch: 78, loss: nan
2024-04-09 08:15:40 epoch: 79, loss: nan
2024-04-09 08:15:41 epoch: 80, loss: nan
2024-04-09 08:15:41 epoch: 81, loss: nan
2024-04-09 08:15:42 epoch: 82, loss: nan
2024-04-09 08:15:43 epoch: 83, loss: nan
2024-04-09 08:15:43 epoch: 84, loss: nan
2024-04-09 08:15:44 epoch: 85, loss: nan
2024-04-09 08:15:44 epoch: 86, loss: nan
2024-04-09 08:15:45 epoch: 87, loss: nan
2024-04-09 08:15:45 epoch: 88, loss: nan
2024-04-09 08:15:46 epoch: 89, loss: nan
2024-04-09 08:15:46 epoch: 90, loss: nan
2024-04-09 08:15:47 epoch: 91, loss: nan
2024-04-09 08:15:47 epoch: 92, loss: nan
2024-04-09 08:15:48 epoch: 93, loss: nan
2024-04-09 08:15:48 epoch: 94, loss: nan
2024-04-09 08:15:49 epoch: 95, loss: nan
2024-04-09 08:15:49 epoch: 96, loss: nan
2024-04-09 08:15:50 epoch: 97, loss: nan
2024-04-09 08:15:51 epoch: 98, loss: nan
2024-04-09 08:15:51 epoch: 99, loss: nan
2024-04-09 08:15:52 epoch: 100, loss: nan
2024-04-09 08:15:52 epoch: 101, loss: nan
2024-04-09 08:15:53 epoch: 102, loss: nan
2024-04-09 08:15:53 epoch: 103, loss: nan
2024-04-09 08:15:54 epoch: 104, loss: nan
2024-04-09 08:15:54 epoch: 105, loss: nan
2024-04-09 08:15:55 epoch: 106, loss: nan
2024-04-09 08:15:56 epoch: 107, loss: nan
2024-04-09 08:15:56 epoch: 108, loss: nan
2024-04-09 08:15:57 epoch: 109, loss: nan
2024-04-09 08:15:57 epoch: 110, loss: nan
2024-04-09 08:15:58 epoch: 111, loss: nan
2024-04-09 08:15:58 epoch: 112, loss: nan
2024-04-09 08:15:59 epoch: 113, loss: nan
2024-04-09 08:15:59 epoch: 114, loss: nan
2024-04-09 08:16:00 epoch: 115, loss: nan
2024-04-09 08:16:00 epoch: 116, loss: nan
2024-04-09 08:16:01 epoch: 117, loss: nan
2024-04-09 08:16:01 epoch: 118, loss: nan
2024-04-09 08:16:02 epoch: 119, loss: nan
2024-04-09 08:16:02 epoch: 120, loss: nan
2024-04-09 08:16:03 epoch: 121, loss: nan
2024-04-09 08:16:03 epoch: 122, loss: nan
2024-04-09 08:16:04 epoch: 123, loss: nan
2024-04-09 08:16:04 epoch: 124, loss: nan
2024-04-09 08:16:05 epoch: 125, loss: nan
2024-04-09 08:16:05 epoch: 126, loss: nan
2024-04-09 08:16:06 epoch: 127, loss: nan
2024-04-09 08:16:06 epoch: 128, loss: nan
2024-04-09 08:16:07 epoch: 129, loss: nan
2024-04-09 08:16:07 epoch: 130, loss: nan
2024-04-09 08:16:08 epoch: 131, loss: nan
2024-04-09 08:16:08 epoch: 132, loss: nan
2024-04-09 08:16:09 epoch: 133, loss: nan
2024-04-09 08:16:09 epoch: 134, loss: nan
2024-04-09 08:16:10 epoch: 135, loss: nan
2024-04-09 08:16:10 epoch: 136, loss: nan
2024-04-09 08:16:11 epoch: 137, loss: nan
2024-04-09 08:16:11 epoch: 138, loss: nan
2024-04-09 08:16:12 epoch: 139, loss: nan
2024-04-09 08:16:12 epoch: 140, loss: nan
2024-04-09 08:16:13 epoch: 141, loss: nan
2024-04-09 08:16:13 epoch: 142, loss: nan
2024-04-09 08:16:14 epoch: 143, loss: nan
2024-04-09 08:16:14 epoch: 144, loss: nan
2024-04-09 08:16:15 epoch: 145, loss: nan
2024-04-09 08:16:16 epoch: 146, loss: nan
2024-04-09 08:16:16 epoch: 147, loss: nan
2024-04-09 08:16:17 epoch: 148, loss: nan
2024-04-09 08:16:17 epoch: 149, loss: nan
2024-04-09 08:16:18 epoch: 150, loss: nan
2024-04-09 08:16:18 epoch: 151, loss: nan
2024-04-09 08:16:19 epoch: 152, loss: nan
2024-04-09 08:16:19 epoch: 153, loss: nan
2024-04-09 08:16:20 epoch: 154, loss: nan
2024-04-09 08:16:20 epoch: 155, loss: nan
2024-04-09 08:16:21 epoch: 156, loss: nan
2024-04-09 08:16:21 epoch: 157, loss: nan
2024-04-09 08:16:22 epoch: 158, loss: nan
2024-04-09 08:16:22 epoch: 159, loss: nan
2024-04-09 08:16:23 epoch: 160, loss: nan
2024-04-09 08:16:23 epoch: 161, loss: nan
2024-04-09 08:16:24 epoch: 162, loss: nan
2024-04-09 08:16:24 epoch: 163, loss: nan
2024-04-09 08:16:25 epoch: 164, loss: nan
2024-04-09 08:16:25 epoch: 165, loss: nan
2024-04-09 08:16:26 epoch: 166, loss: nan
2024-04-09 08:16:26 epoch: 167, loss: nan
2024-04-09 08:16:27 epoch: 168, loss: nan
2024-04-09 08:16:28 epoch: 169, loss: nan
2024-04-09 08:16:28 epoch: 170, loss: nan
2024-04-09 08:16:29 epoch: 171, loss: nan
2024-04-09 08:16:29 epoch: 172, loss: nan
2024-04-09 08:16:30 epoch: 173, loss: nan
2024-04-09 08:16:30 epoch: 174, loss: nan
2024-04-09 08:16:31 epoch: 175, loss: nan
2024-04-09 08:16:31 epoch: 176, loss: nan
2024-04-09 08:16:32 epoch: 177, loss: nan
2024-04-09 08:16:32 epoch: 178, loss: nan
2024-04-09 08:16:33 epoch: 179, loss: nan
2024-04-09 08:16:33 epoch: 180, loss: nan
2024-04-09 08:16:34 epoch: 181, loss: nan
2024-04-09 08:16:35 epoch: 182, loss: nan
2024-04-09 08:16:35 epoch: 183, loss: nan
2024-04-09 08:16:36 epoch: 184, loss: nan
2024-04-09 08:16:36 epoch: 185, loss: nan
2024-04-09 08:16:37 epoch: 186, loss: nan
2024-04-09 08:16:37 epoch: 187, loss: nan
2024-04-09 08:16:38 epoch: 188, loss: nan
2024-04-09 08:16:38 epoch: 189, loss: nan
2024-04-09 08:16:39 epoch: 190, loss: nan
2024-04-09 08:16:39 epoch: 191, loss: nan
2024-04-09 08:16:40 epoch: 192, loss: nan
2024-04-09 08:16:40 epoch: 193, loss: nan
2024-04-09 08:16:41 epoch: 194, loss: nan
2024-04-09 08:16:41 epoch: 195, loss: nan
2024-04-09 08:16:42 epoch: 196, loss: nan
2024-04-09 08:16:42 epoch: 197, loss: nan
2024-04-09 08:16:43 epoch: 198, loss: nan
2024-04-09 08:16:43 epoch: 199, loss: nan
