2024-04-09 06:11:24 epoch: 0, loss: nan
2024-04-09 06:11:25 epoch: 1, loss: nan
2024-04-09 06:11:25 epoch: 2, loss: nan
2024-04-09 06:11:26 epoch: 3, loss: nan
2024-04-09 06:11:26 epoch: 4, loss: nan
2024-04-09 06:11:26 epoch: 5, loss: nan
2024-04-09 06:11:27 epoch: 6, loss: nan
2024-04-09 06:11:27 epoch: 7, loss: nan
2024-04-09 06:11:28 epoch: 8, loss: nan
2024-04-09 06:11:28 epoch: 9, loss: nan
2024-04-09 06:11:28 epoch: 10, loss: nan
2024-04-09 06:11:29 epoch: 11, loss: nan
2024-04-09 06:11:29 epoch: 12, loss: nan
2024-04-09 06:11:29 epoch: 13, loss: nan
2024-04-09 06:11:30 epoch: 14, loss: nan
2024-04-09 06:11:30 epoch: 15, loss: nan
2024-04-09 06:11:31 epoch: 16, loss: nan
2024-04-09 06:11:31 epoch: 17, loss: nan
2024-04-09 06:11:31 epoch: 18, loss: nan
2024-04-09 06:11:32 epoch: 19, loss: nan
2024-04-09 06:11:32 epoch: 20, loss: nan
2024-04-09 06:11:33 epoch: 21, loss: nan
2024-04-09 06:11:33 epoch: 22, loss: nan
2024-04-09 06:11:33 epoch: 23, loss: nan
2024-04-09 06:11:34 epoch: 24, loss: nan
2024-04-09 06:11:34 epoch: 25, loss: nan
2024-04-09 06:11:35 epoch: 26, loss: nan
2024-04-09 06:11:35 epoch: 27, loss: nan
2024-04-09 06:11:35 epoch: 28, loss: nan
2024-04-09 06:11:36 epoch: 29, loss: nan
2024-04-09 06:11:36 epoch: 30, loss: nan
2024-04-09 06:11:37 epoch: 31, loss: nan
2024-04-09 06:11:37 epoch: 32, loss: nan
2024-04-09 06:11:37 epoch: 33, loss: nan
2024-04-09 06:11:38 epoch: 34, loss: nan
2024-04-09 06:11:38 epoch: 35, loss: nan
2024-04-09 06:11:39 epoch: 36, loss: nan
2024-04-09 06:11:39 epoch: 37, loss: nan
2024-04-09 06:11:40 epoch: 38, loss: nan
2024-04-09 06:11:40 epoch: 39, loss: nan
2024-04-09 06:11:40 epoch: 40, loss: nan
2024-04-09 06:11:41 epoch: 41, loss: nan
2024-04-09 06:11:41 epoch: 42, loss: nan
2024-04-09 06:11:42 epoch: 43, loss: nan
2024-04-09 06:11:42 epoch: 44, loss: nan
2024-04-09 06:11:42 epoch: 45, loss: nan
2024-04-09 06:11:43 epoch: 46, loss: nan
2024-04-09 06:11:43 epoch: 47, loss: nan
2024-04-09 06:11:44 epoch: 48, loss: nan
2024-04-09 06:11:44 epoch: 49, loss: nan
2024-04-09 06:11:44 epoch: 50, loss: nan
2024-04-09 06:11:45 epoch: 51, loss: nan
2024-04-09 06:11:45 epoch: 52, loss: nan
2024-04-09 06:11:46 epoch: 53, loss: nan
2024-04-09 06:11:46 epoch: 54, loss: nan
2024-04-09 06:11:47 epoch: 55, loss: nan
2024-04-09 06:11:47 epoch: 56, loss: nan
2024-04-09 06:11:47 epoch: 57, loss: nan
2024-04-09 06:11:48 epoch: 58, loss: nan
2024-04-09 06:11:48 epoch: 59, loss: nan
2024-04-09 06:11:48 epoch: 60, loss: nan
2024-04-09 06:11:49 epoch: 61, loss: nan
2024-04-09 06:11:49 epoch: 62, loss: nan
2024-04-09 06:11:50 epoch: 63, loss: nan
2024-04-09 06:11:50 epoch: 64, loss: nan
2024-04-09 06:11:50 epoch: 65, loss: nan
2024-04-09 06:11:51 epoch: 66, loss: nan
2024-04-09 06:11:51 epoch: 67, loss: nan
2024-04-09 06:11:52 epoch: 68, loss: nan
2024-04-09 06:11:52 epoch: 69, loss: nan
2024-04-09 06:11:52 epoch: 70, loss: nan
2024-04-09 06:11:53 epoch: 71, loss: nan
2024-04-09 06:11:53 epoch: 72, loss: nan
2024-04-09 06:11:53 epoch: 73, loss: nan
2024-04-09 06:11:54 epoch: 74, loss: nan
2024-04-09 06:11:54 epoch: 75, loss: nan
2024-04-09 06:11:55 epoch: 76, loss: nan
2024-04-09 06:11:55 epoch: 77, loss: nan
2024-04-09 06:11:55 epoch: 78, loss: nan
2024-04-09 06:11:56 epoch: 79, loss: nan
2024-04-09 06:11:56 epoch: 80, loss: nan
2024-04-09 06:11:57 epoch: 81, loss: nan
2024-04-09 06:11:57 epoch: 82, loss: nan
2024-04-09 06:11:57 epoch: 83, loss: nan
2024-04-09 06:11:58 epoch: 84, loss: nan
2024-04-09 06:11:58 epoch: 85, loss: nan
2024-04-09 06:11:59 epoch: 86, loss: nan
2024-04-09 06:11:59 epoch: 87, loss: nan
2024-04-09 06:11:59 epoch: 88, loss: nan
2024-04-09 06:12:00 epoch: 89, loss: nan
2024-04-09 06:12:00 epoch: 90, loss: nan
2024-04-09 06:12:01 epoch: 91, loss: nan
2024-04-09 06:12:01 epoch: 92, loss: nan
2024-04-09 06:12:01 epoch: 93, loss: nan
2024-04-09 06:12:02 epoch: 94, loss: nan
2024-04-09 06:12:02 epoch: 95, loss: nan
2024-04-09 06:12:03 epoch: 96, loss: nan
2024-04-09 06:12:03 epoch: 97, loss: nan
2024-04-09 06:12:03 epoch: 98, loss: nan
2024-04-09 06:12:04 epoch: 99, loss: nan
2024-04-09 06:12:04 epoch: 100, loss: nan
2024-04-09 06:12:04 epoch: 101, loss: nan
2024-04-09 06:12:05 epoch: 102, loss: nan
2024-04-09 06:12:05 epoch: 103, loss: nan
2024-04-09 06:12:06 epoch: 104, loss: nan
2024-04-09 06:12:06 epoch: 105, loss: nan
2024-04-09 06:12:06 epoch: 106, loss: nan
2024-04-09 06:12:07 epoch: 107, loss: nan
2024-04-09 06:12:07 epoch: 108, loss: nan
2024-04-09 06:12:08 epoch: 109, loss: nan
2024-04-09 06:12:08 epoch: 110, loss: nan
2024-04-09 06:12:08 epoch: 111, loss: nan
2024-04-09 06:12:09 epoch: 112, loss: nan
2024-04-09 06:12:09 epoch: 113, loss: nan
2024-04-09 06:12:10 epoch: 114, loss: nan
2024-04-09 06:12:10 epoch: 115, loss: nan
2024-04-09 06:12:10 epoch: 116, loss: nan
2024-04-09 06:12:11 epoch: 117, loss: nan
2024-04-09 06:12:11 epoch: 118, loss: nan
2024-04-09 06:12:12 epoch: 119, loss: nan
2024-04-09 06:12:12 epoch: 120, loss: nan
2024-04-09 06:12:13 epoch: 121, loss: nan
2024-04-09 06:12:13 epoch: 122, loss: nan
2024-04-09 06:12:14 epoch: 123, loss: nan
2024-04-09 06:12:14 epoch: 124, loss: nan
2024-04-09 06:12:14 epoch: 125, loss: nan
2024-04-09 06:12:15 epoch: 126, loss: nan
2024-04-09 06:12:15 epoch: 127, loss: nan
2024-04-09 06:12:16 epoch: 128, loss: nan
2024-04-09 06:12:16 epoch: 129, loss: nan
2024-04-09 06:12:16 epoch: 130, loss: nan
2024-04-09 06:12:17 epoch: 131, loss: nan
2024-04-09 06:12:17 epoch: 132, loss: nan
2024-04-09 06:12:18 epoch: 133, loss: nan
2024-04-09 06:12:18 epoch: 134, loss: nan
2024-04-09 06:12:18 epoch: 135, loss: nan
2024-04-09 06:12:19 epoch: 136, loss: nan
2024-04-09 06:12:19 epoch: 137, loss: nan
2024-04-09 06:12:20 epoch: 138, loss: nan
2024-04-09 06:12:20 epoch: 139, loss: nan
2024-04-09 06:12:21 epoch: 140, loss: nan
2024-04-09 06:12:21 epoch: 141, loss: nan
2024-04-09 06:12:21 epoch: 142, loss: nan
2024-04-09 06:12:22 epoch: 143, loss: nan
2024-04-09 06:12:22 epoch: 144, loss: nan
2024-04-09 06:12:23 epoch: 145, loss: nan
2024-04-09 06:12:23 epoch: 146, loss: nan
2024-04-09 06:12:24 epoch: 147, loss: nan
2024-04-09 06:12:24 epoch: 148, loss: nan
2024-04-09 06:12:25 epoch: 149, loss: nan
2024-04-09 06:12:25 epoch: 150, loss: nan
2024-04-09 06:12:25 epoch: 151, loss: nan
2024-04-09 06:12:26 epoch: 152, loss: nan
2024-04-09 06:12:26 epoch: 153, loss: nan
