2024-04-09 05:50:30 epoch: 0, loss: nan
2024-04-09 05:50:31 epoch: 1, loss: nan
2024-04-09 05:50:31 epoch: 2, loss: nan
2024-04-09 05:50:31 epoch: 3, loss: nan
2024-04-09 05:50:32 epoch: 4, loss: nan
2024-04-09 05:50:32 epoch: 5, loss: nan
2024-04-09 05:50:32 epoch: 6, loss: nan
2024-04-09 05:50:32 epoch: 7, loss: nan
2024-04-09 05:50:33 epoch: 8, loss: nan
2024-04-09 05:50:33 epoch: 9, loss: nan
2024-04-09 05:50:33 epoch: 10, loss: nan
2024-04-09 05:50:34 epoch: 11, loss: nan
2024-04-09 05:50:34 epoch: 12, loss: nan
2024-04-09 05:50:34 epoch: 13, loss: nan
2024-04-09 05:50:35 epoch: 14, loss: nan
2024-04-09 05:50:35 epoch: 15, loss: nan
2024-04-09 05:50:35 epoch: 16, loss: nan
2024-04-09 05:50:36 epoch: 17, loss: nan
2024-04-09 05:50:36 epoch: 18, loss: nan
2024-04-09 05:50:36 epoch: 19, loss: nan
2024-04-09 05:50:37 epoch: 20, loss: nan
2024-04-09 05:50:37 epoch: 21, loss: nan
2024-04-09 05:50:37 epoch: 22, loss: nan
2024-04-09 05:50:38 epoch: 23, loss: nan
2024-04-09 05:50:38 epoch: 24, loss: nan
2024-04-09 05:50:38 epoch: 25, loss: nan
2024-04-09 05:50:39 epoch: 26, loss: nan
2024-04-09 05:50:39 epoch: 27, loss: nan
2024-04-09 05:50:39 epoch: 28, loss: nan
2024-04-09 05:50:40 epoch: 29, loss: nan
2024-04-09 05:50:40 epoch: 30, loss: nan
2024-04-09 05:50:40 epoch: 31, loss: nan
2024-04-09 05:50:40 epoch: 32, loss: nan
2024-04-09 05:50:41 epoch: 33, loss: nan
2024-04-09 05:50:41 epoch: 34, loss: nan
2024-04-09 05:50:41 epoch: 35, loss: nan
2024-04-09 05:50:42 epoch: 36, loss: nan
2024-04-09 05:50:42 epoch: 37, loss: nan
2024-04-09 05:50:42 epoch: 38, loss: nan
2024-04-09 05:50:43 epoch: 39, loss: nan
2024-04-09 05:50:43 epoch: 40, loss: nan
2024-04-09 05:50:43 epoch: 41, loss: nan
2024-04-09 05:50:44 epoch: 42, loss: nan
2024-04-09 05:50:44 epoch: 43, loss: nan
2024-04-09 05:50:44 epoch: 44, loss: nan
2024-04-09 05:50:45 epoch: 45, loss: nan
2024-04-09 05:50:45 epoch: 46, loss: nan
2024-04-09 05:50:45 epoch: 47, loss: nan
2024-04-09 05:50:46 epoch: 48, loss: nan
2024-04-09 05:50:46 epoch: 49, loss: nan
2024-04-09 05:50:46 epoch: 50, loss: nan
2024-04-09 05:50:47 epoch: 51, loss: nan
2024-04-09 05:50:47 epoch: 52, loss: nan
2024-04-09 05:50:47 epoch: 53, loss: nan
2024-04-09 05:50:48 epoch: 54, loss: nan
2024-04-09 05:50:48 epoch: 55, loss: nan
2024-04-09 05:50:48 epoch: 56, loss: nan
2024-04-09 05:50:49 epoch: 57, loss: nan
2024-04-09 05:50:49 epoch: 58, loss: nan
2024-04-09 05:50:49 epoch: 59, loss: nan
2024-04-09 05:50:49 epoch: 60, loss: nan
2024-04-09 05:50:50 epoch: 61, loss: nan
2024-04-09 05:50:50 epoch: 62, loss: nan
2024-04-09 05:50:50 epoch: 63, loss: nan
2024-04-09 05:50:51 epoch: 64, loss: nan
2024-04-09 05:50:51 epoch: 65, loss: nan
2024-04-09 05:50:51 epoch: 66, loss: nan
2024-04-09 05:50:52 epoch: 67, loss: nan
2024-04-09 05:50:52 epoch: 68, loss: nan
2024-04-09 05:50:52 epoch: 69, loss: nan
2024-04-09 05:50:53 epoch: 70, loss: nan
2024-04-09 05:50:53 epoch: 71, loss: nan
2024-04-09 05:50:53 epoch: 72, loss: nan
2024-04-09 05:50:54 epoch: 73, loss: nan
2024-04-09 05:50:54 epoch: 74, loss: nan
2024-04-09 05:50:54 epoch: 75, loss: nan
2024-04-09 05:50:55 epoch: 76, loss: nan
2024-04-09 05:50:55 epoch: 77, loss: nan
2024-04-09 05:50:55 epoch: 78, loss: nan
2024-04-09 05:50:56 epoch: 79, loss: nan
2024-04-09 05:50:56 epoch: 80, loss: nan
2024-04-09 05:50:56 epoch: 81, loss: nan
2024-04-09 05:50:57 epoch: 82, loss: nan
2024-04-09 05:50:57 epoch: 83, loss: nan
2024-04-09 05:50:57 epoch: 84, loss: nan
2024-04-09 05:50:58 epoch: 85, loss: nan
2024-04-09 05:50:58 epoch: 86, loss: nan
2024-04-09 05:50:58 epoch: 87, loss: nan
2024-04-09 05:50:59 epoch: 88, loss: nan
2024-04-09 05:50:59 epoch: 89, loss: nan
2024-04-09 05:50:59 epoch: 90, loss: nan
2024-04-09 05:51:00 epoch: 91, loss: nan
2024-04-09 05:51:00 epoch: 92, loss: nan
2024-04-09 05:51:00 epoch: 93, loss: nan
2024-04-09 05:51:01 epoch: 94, loss: nan
2024-04-09 05:51:01 epoch: 95, loss: nan
2024-04-09 05:51:01 epoch: 96, loss: nan
2024-04-09 05:51:01 epoch: 97, loss: nan
2024-04-09 05:51:02 epoch: 98, loss: nan
2024-04-09 05:51:02 epoch: 99, loss: nan
2024-04-09 05:51:02 epoch: 100, loss: nan
2024-04-09 05:51:03 epoch: 101, loss: nan
2024-04-09 05:51:03 epoch: 102, loss: nan
2024-04-09 05:51:03 epoch: 103, loss: nan
2024-04-09 05:51:04 epoch: 104, loss: nan
2024-04-09 05:51:04 epoch: 105, loss: nan
2024-04-09 05:51:04 epoch: 106, loss: nan
2024-04-09 05:51:05 epoch: 107, loss: nan
2024-04-09 05:51:05 epoch: 108, loss: nan
2024-04-09 05:51:05 epoch: 109, loss: nan
2024-04-09 05:51:06 epoch: 110, loss: nan
2024-04-09 05:51:06 epoch: 111, loss: nan
2024-04-09 05:51:06 epoch: 112, loss: nan
2024-04-09 05:51:07 epoch: 113, loss: nan
2024-04-09 05:51:07 epoch: 114, loss: nan
2024-04-09 05:51:07 epoch: 115, loss: nan
2024-04-09 05:51:08 epoch: 116, loss: nan
2024-04-09 05:51:08 epoch: 117, loss: nan
2024-04-09 05:51:08 epoch: 118, loss: nan
2024-04-09 05:51:08 epoch: 119, loss: nan
2024-04-09 05:51:09 epoch: 120, loss: nan
2024-04-09 05:51:09 epoch: 121, loss: nan
2024-04-09 05:51:09 epoch: 122, loss: nan
2024-04-09 05:51:10 epoch: 123, loss: nan
2024-04-09 05:51:10 epoch: 124, loss: nan
2024-04-09 05:51:10 epoch: 125, loss: nan
2024-04-09 05:51:11 epoch: 126, loss: nan
2024-04-09 05:51:11 epoch: 127, loss: nan
2024-04-09 05:51:11 epoch: 128, loss: nan
2024-04-09 05:51:12 epoch: 129, loss: nan
2024-04-09 05:51:12 epoch: 130, loss: nan
2024-04-09 05:51:12 epoch: 131, loss: nan
2024-04-09 05:51:13 epoch: 132, loss: nan
2024-04-09 05:51:13 epoch: 133, loss: nan
2024-04-09 05:51:13 epoch: 134, loss: nan
2024-04-09 05:51:14 epoch: 135, loss: nan
2024-04-09 05:51:14 epoch: 136, loss: nan
2024-04-09 05:51:14 epoch: 137, loss: nan
2024-04-09 05:51:15 epoch: 138, loss: nan
2024-04-09 05:51:15 epoch: 139, loss: nan
2024-04-09 05:51:15 epoch: 140, loss: nan
2024-04-09 05:51:16 epoch: 141, loss: nan
2024-04-09 05:51:16 epoch: 142, loss: nan
2024-04-09 05:51:16 epoch: 143, loss: nan
2024-04-09 05:51:17 epoch: 144, loss: nan
2024-04-09 05:51:17 epoch: 145, loss: nan
2024-04-09 05:51:17 epoch: 146, loss: nan
2024-04-09 05:51:18 epoch: 147, loss: nan
2024-04-09 05:51:18 epoch: 148, loss: nan
2024-04-09 05:51:18 epoch: 149, loss: nan
2024-04-09 05:51:19 epoch: 150, loss: nan
2024-04-09 05:51:19 epoch: 151, loss: nan
2024-04-09 05:51:19 epoch: 152, loss: nan
2024-04-09 05:51:20 epoch: 153, loss: nan
2024-04-09 05:51:20 epoch: 154, loss: nan
2024-04-09 05:51:20 epoch: 155, loss: nan
2024-04-09 05:51:21 epoch: 156, loss: nan
2024-04-09 05:51:21 epoch: 157, loss: nan
2024-04-09 05:51:21 epoch: 158, loss: nan
2024-04-09 05:51:22 epoch: 159, loss: nan
2024-04-09 05:51:22 epoch: 160, loss: nan
2024-04-09 05:51:22 epoch: 161, loss: nan
2024-04-09 05:51:22 epoch: 162, loss: nan
2024-04-09 05:51:23 epoch: 163, loss: nan
2024-04-09 05:51:23 epoch: 164, loss: nan
2024-04-09 05:51:23 epoch: 165, loss: nan
2024-04-09 05:51:24 epoch: 166, loss: nan
2024-04-09 05:51:24 epoch: 167, loss: nan
2024-04-09 05:51:24 epoch: 168, loss: nan
2024-04-09 05:51:25 epoch: 169, loss: nan
2024-04-09 05:51:25 epoch: 170, loss: nan
