2024-04-09 05:32:03 epoch: 0, loss: nan
2024-04-09 05:32:03 epoch: 1, loss: nan
2024-04-09 05:32:03 epoch: 2, loss: nan
2024-04-09 05:32:03 epoch: 3, loss: nan
2024-04-09 05:32:04 epoch: 4, loss: nan
2024-04-09 05:32:04 epoch: 5, loss: nan
2024-04-09 05:32:04 epoch: 6, loss: nan
2024-04-09 05:32:05 epoch: 7, loss: nan
2024-04-09 05:32:05 epoch: 8, loss: nan
2024-04-09 05:32:05 epoch: 9, loss: nan
2024-04-09 05:32:06 epoch: 10, loss: nan
2024-04-09 05:32:06 epoch: 11, loss: nan
2024-04-09 05:32:06 epoch: 12, loss: nan
2024-04-09 05:32:06 epoch: 13, loss: nan
2024-04-09 05:32:07 epoch: 14, loss: nan
