2024-04-09 05:32:47 epoch: 0, loss: nan
2024-04-09 05:32:47 epoch: 1, loss: nan
2024-04-09 05:32:48 epoch: 2, loss: nan
2024-04-09 05:32:48 epoch: 3, loss: nan
2024-04-09 05:32:48 epoch: 4, loss: nan
2024-04-09 05:32:49 epoch: 5, loss: nan
2024-04-09 05:32:49 epoch: 6, loss: nan
2024-04-09 05:32:49 epoch: 7, loss: nan
2024-04-09 05:32:49 epoch: 8, loss: nan
2024-04-09 05:32:50 epoch: 9, loss: nan
2024-04-09 05:32:50 epoch: 10, loss: nan
2024-04-09 05:32:50 epoch: 11, loss: nan
2024-04-09 05:32:51 epoch: 12, loss: nan
2024-04-09 05:32:51 epoch: 13, loss: nan
2024-04-09 05:32:51 epoch: 14, loss: nan
2024-04-09 05:32:51 epoch: 15, loss: nan
2024-04-09 05:32:52 epoch: 16, loss: nan
2024-04-09 05:32:52 epoch: 17, loss: nan
2024-04-09 05:32:52 epoch: 18, loss: nan
2024-04-09 05:32:53 epoch: 19, loss: nan
2024-04-09 05:32:53 epoch: 20, loss: nan
2024-04-09 05:32:53 epoch: 21, loss: nan
2024-04-09 05:32:53 epoch: 22, loss: nan
2024-04-09 05:32:54 epoch: 23, loss: nan
2024-04-09 05:32:54 epoch: 24, loss: nan
2024-04-09 05:32:54 epoch: 25, loss: nan
2024-04-09 05:32:55 epoch: 26, loss: nan
2024-04-09 05:32:55 epoch: 27, loss: nan
2024-04-09 05:32:55 epoch: 28, loss: nan
2024-04-09 05:32:56 epoch: 29, loss: nan
2024-04-09 05:32:56 epoch: 30, loss: nan
2024-04-09 05:32:56 epoch: 31, loss: nan
2024-04-09 05:32:56 epoch: 32, loss: nan
2024-04-09 05:32:57 epoch: 33, loss: nan
2024-04-09 05:32:57 epoch: 34, loss: nan
2024-04-09 05:32:57 epoch: 35, loss: nan
2024-04-09 05:32:57 epoch: 36, loss: nan
2024-04-09 05:32:58 epoch: 37, loss: nan
2024-04-09 05:32:58 epoch: 38, loss: nan
2024-04-09 05:32:58 epoch: 39, loss: nan
2024-04-09 05:32:59 epoch: 40, loss: nan
2024-04-09 05:32:59 epoch: 41, loss: nan
2024-04-09 05:32:59 epoch: 42, loss: nan
2024-04-09 05:33:00 epoch: 43, loss: nan
2024-04-09 05:33:00 epoch: 44, loss: nan
2024-04-09 05:33:00 epoch: 45, loss: nan
2024-04-09 05:33:00 epoch: 46, loss: nan
2024-04-09 05:33:01 epoch: 47, loss: nan
2024-04-09 05:33:01 epoch: 48, loss: nan
2024-04-09 05:33:01 epoch: 49, loss: nan
2024-04-09 05:33:02 epoch: 50, loss: nan
2024-04-09 05:33:02 epoch: 51, loss: nan
2024-04-09 05:33:02 epoch: 52, loss: nan
2024-04-09 05:33:02 epoch: 53, loss: nan
2024-04-09 05:33:03 epoch: 54, loss: nan
